County,State,mean_life_expectancy,State_FIPS,County_FIPS,asian_population
Butler County,Ohio,76.8584562961949,39,017,10860.0
Carroll County,Ohio,77.3987937044499,39,019,105.0
Champaign County,Ohio,76.4078427944909,39,021,191.0
Clark County,Ohio,74.3737007682053,39,023,858.0
Clermont County,Ohio,77.603812408345,39,025,2327.0
Clinton County,Ohio,75.5263272494393,39,027,168.0
Columbiana County,Ohio,75.998187354803,39,029,237.0
Coshocton County,Ohio,76.614253977031,39,031,123.0
Crawford County,Ohio,75.5444172876743,39,033,173.0
Cuyahoga County,Ohio,76.8534014355735,39,035,35732.0
Darke County,Ohio,76.9095097986965,39,037,180.0
Defiance County,Ohio,77.6021512061683,39,039,153.0
Delaware County,Ohio,81.8608449016819,39,041,10643.0
Erie County,Ohio,76.7525753882151,39,043,445.0
Fairfield County,Ohio,78.3465726787202,39,045,2381.0
Fayette County,Ohio,73.7979474059214,39,047,238.0
Franklin County,Ohio,77.0778519730043,39,049,60153.0
Fulton County,Ohio,77.7872204071499,39,051,170.0
Gallia County,Ohio,73.7101214496601,39,053,198.0
Geauga County,Ohio,81.0334659229989,39,055,600.0
Greene County,Ohio,78.9435510733234,39,057,4932.0
Guernsey County,Ohio,75.5827463383216,39,059,129.0
Hamilton County,Ohio,76.5357633897808,39,061,19825.0
Hancock County,Ohio,77.9386579922663,39,063,1375.0
Hardin County,Ohio,76.0029889825477,39,065,245.0
Harrison County,Ohio,75.4893731778524,39,067,82.0
Henry County,Ohio,78.2533549902936,39,069,114.0
Highland County,Ohio,74.9870689416155,39,071,177.0
Hocking County,Ohio,75.9374480634474,39,073,55.0
Holmes County,Ohio,78.9816474826727,39,075,97.0
Huron County,Ohio,76.2215560121681,39,077,123.0
Jackson County,Ohio,72.7062095523364,39,079,35.0
Jefferson County,Ohio,74.4683025128288,39,081,258.0
Knox County,Ohio,77.6720813536976,39,083,224.0
Lake County,Ohio,78.2873540993486,39,085,2813.0
Lawrence County,Ohio,73.0767157091736,39,087,319.0
Licking County,Ohio,77.5346842526012,39,089,1706.0
Logan County,Ohio,76.3008879779996,39,091,336.0
Lorain County,Ohio,77.6454279525107,39,093,3095.0
Lucas County,Ohio,75.860765320929,39,095,7756.0
Madison County,Ohio,76.6394301906682,39,097,490.0
Mahoning County,Ohio,76.1141216686073,39,099,1943.0
Marion County,Ohio,75.6177772483353,39,101,344.0
Medina County,Ohio,79.8610379936994,39,103,2124.0
Meigs County,Ohio,74.3838860828916,39,105,8.0
Mercer County,Ohio,78.5782870159726,39,107,175.0
Miami County,Ohio,77.5385197736802,39,109,1320.0
Monroe County,Ohio,77.0609161578471,39,111,20.0
Montgomery County,Ohio,75.112181331732,39,113,10720.0
Morgan County,Ohio,76.7171009439442,39,115,34.0
Morrow County,Ohio,77.5078634759645,39,117,14.0
Muskingum County,Ohio,75.7789089525642,39,119,341.0
Noble County,Ohio,80.542254918214,39,121,16.0
Ottawa County,Ohio,78.2425558282812,39,123,74.0
Paulding County,Ohio,77.0359168469169,39,125,76.0
Perry County,Ohio,76.1753815673522,39,127,66.0
Pickaway County,Ohio,76.155182722847,39,129,218.0
Pike County,Ohio,73.1008767947365,39,131,15.0
Portage County,Ohio,78.1019012330538,39,133,2999.0
Preble County,Ohio,75.6095301724417,39,135,161.0
Putnam County,Ohio,79.396736880139,39,137,79.0
Richland County,Ohio,76.2713683804032,39,139,952.0
Ross County,Ohio,74.9110978272677,39,141,446.0
Sandusky County,Ohio,76.7091546682708,39,143,191.0
Scioto County,Ohio,72.8668413879797,39,145,308.0
Seneca County,Ohio,77.058999787049,39,147,307.0
Shelby County,Ohio,77.8012326374218,39,149,471.0
Stark County,Ohio,77.0928152338934,39,151,3055.0
Summit County,Ohio,77.0295866052372,39,153,16183.0
Trumbull County,Ohio,75.8002600749146,39,155,1001.0
Tuscarawas County,Ohio,77.5798553640004,39,157,383.0
Union County,Ohio,79.073550822177,39,159,1749.0
Van Wert County,Ohio,77.3804977290359,39,161,91.0
Vinton County,Ohio,74.4719114668497,39,163,19.0
Warren County,Ohio,79.2687936914355,39,165,11619.0
Washington County,Ohio,76.7542072250952,39,167,367.0
Wayne County,Ohio,78.0254326492606,39,169,1138.0
Williams County,Ohio,77.5870809597817,39,171,226.0
Wood County,Ohio,78.5847141169072,39,173,2156.0
Wyandot County,Ohio,77.395059534863,39,175,198.0
Adair County,Oklahoma,73.0339399700148,40,001,138.0
Alfalfa County,Oklahoma,77.4455349796946,40,003,0.0
Atoka County,Oklahoma,75.0545505389888,40,005,91.0
Beaver County,Oklahoma,77.6032790015472,40,007,0.0
Beckham County,Oklahoma,73.6130276780609,40,009,216.0
Blaine County,Oklahoma,74.0641326068194,40,011,14.0
Bryan County,Oklahoma,75.0984064237471,40,013,214.0
Caddo County,Oklahoma,72.4633172169884,40,015,119.0
Canadian County,Oklahoma,78.0413603974578,40,017,4200.0
Carter County,Oklahoma,73.5401198480639,40,019,536.0
Cherokee County,Oklahoma,75.0993199658218,40,021,336.0
Choctaw County,Oklahoma,72.1561996510661,40,023,13.0
Cimarron County,Oklahoma,76.7173836713365,40,025,4.0
Cleveland County,Oklahoma,78.5211218509188,40,027,12110.0
Coal County,Oklahoma,72.5465560059517,40,029,16.0
Comanche County,Oklahoma,75.8777630132275,40,031,2922.0
Cotton County,Oklahoma,74.1903756904006,40,033,0.0
Craig County,Oklahoma,73.6718130390018,40,035,113.0
Creek County,Oklahoma,74.1925412317226,40,037,399.0
Custer County,Oklahoma,74.6168931433362,40,039,342.0
Delaware County,Oklahoma,75.7618546464794,40,041,466.0
Dewey County,Oklahoma,74.2372726531525,40,043,26.0
Ellis County,Oklahoma,75.6845223526572,40,045,36.0
Garfield County,Oklahoma,75.3107605953969,40,047,487.0
Garvin County,Oklahoma,72.9175393439696,40,049,157.0
Grady County,Oklahoma,75.7486275926235,40,051,258.0
Grant County,Oklahoma,75.2281262943051,40,053,6.0
Greer County,Oklahoma,74.9385941899222,40,055,0.0
Harmon County,Oklahoma,75.3617547813061,40,057,34.0
Harper County,Oklahoma,76.3606938685141,40,059,0.0
Haskell County,Oklahoma,73.8446561216188,40,061,76.0
Hughes County,Oklahoma,72.3742665895462,40,063,7.0
Jackson County,Oklahoma,75.1379210859459,40,065,348.0
Jefferson County,Oklahoma,73.2698606285768,40,067,7.0
Johnston County,Oklahoma,73.1967384123794,40,069,20.0
Kay County,Oklahoma,74.1989271739518,40,071,246.0
Kingfisher County,Oklahoma,76.9462063925446,40,073,0.0
Kiowa County,Oklahoma,72.1078928989461,40,075,37.0
Latimer County,Oklahoma,74.6825554737315,40,077,56.0
Le Flore County,Oklahoma,73.3625254782594,40,079,230.0
Lincoln County,Oklahoma,75.0728269568576,40,081,100.0
Logan County,Oklahoma,78.3383967763961,40,083,225.0
Love County,Oklahoma,74.9531702253289,40,085,78.0
McClain County,Oklahoma,76.2686771566097,40,087,144.0
McCurtain County,Oklahoma,72.4605868078852,40,089,193.0
McIntosh County,Oklahoma,73.4554982892398,40,091,33.0
Major County,Oklahoma,76.0360013441572,40,093,44.0
Marshall County,Oklahoma,76.199820418047,40,095,27.0
Mayes County,Oklahoma,74.4541937985356,40,097,175.0
Murray County,Oklahoma,73.4839656313348,40,099,81.0
Muskogee County,Oklahoma,72.4378614973945,40,101,492.0
Noble County,Oklahoma,75.9703875992447,40,103,4.0
Nowata County,Oklahoma,74.6440234990249,40,105,27.0
Okfuskee County,Oklahoma,71.4039201912799,40,107,21.0
Oklahoma County,Oklahoma,75.6842487034408,40,109,25572.0
Okmulgee County,Oklahoma,73.0932240061274,40,111,144.0
Osage County,Oklahoma,77.3859736183432,40,113,196.0
Ottawa County,Oklahoma,72.847074821504,40,115,226.0
Pawnee County,Oklahoma,73.9996290092612,40,117,64.0
Payne County,Oklahoma,77.842249355335,40,119,3570.0
Pittsburg County,Oklahoma,73.168455006744,40,121,185.0
Pontotoc County,Oklahoma,74.1845983670375,40,123,298.0
Pottawatomie County,Oklahoma,73.8549360317077,40,125,518.0
Pushmataha County,Oklahoma,73.588816853972,40,127,46.0
Roger Mills County,Oklahoma,76.8478735989629,40,129,1.0
Rogers County,Oklahoma,77.0256078901983,40,131,996.0
Seminole County,Oklahoma,71.5066364770156,40,133,53.0
Sequoyah County,Oklahoma,73.4570837399565,40,135,279.0
Stephens County,Oklahoma,74.8033583581678,40,137,297.0
Texas County,Oklahoma,76.1295965464908,40,139,637.0
Tillman County,Oklahoma,74.8485111560631,40,141,21.0
Tulsa County,Oklahoma,76.3802242849768,40,143,19434.0
Wagoner County,Oklahoma,78.0627635802152,40,145,1060.0
Washington County,Oklahoma,76.4808318413534,40,147,1005.0
Washita County,Oklahoma,75.075218631134,40,149,21.0
Woods County,Oklahoma,76.6093874559487,40,151,84.0
Woodward County,Oklahoma,75.9814732091381,40,153,39.0
Baker County,Oregon,77.9629140051114,41,001,124.0
Benton County,Oregon,82.6740680494252,41,003,5857.0
Clackamas County,Oregon,80.864929242867,41,005,16504.0
Clatsop County,Oregon,78.6831739005787,41,007,356.0
Columbia County,Oregon,79.0675644770101,41,009,595.0
Coos County,Oregon,76.3660256887965,41,011,706.0
Crook County,Oregon,78.908752112312,41,013,72.0
Curry County,Oregon,76.6676859898622,41,015,121.0
Deschutes County,Oregon,81.0876158055724,41,017,2051.0
Douglas County,Oregon,77.0640637132996,41,019,1002.0
Gilliam County,Oregon,81.095576177268,41,021,0.0
Grant County,Oregon,79.9723879014165,41,023,28.0
Harney County,Oregon,78.3521919622831,41,025,31.0
Hood River County,Oregon,80.4677762914781,41,027,429.0
Jackson County,Oregon,78.8040149509364,41,029,2545.0
Jefferson County,Oregon,77.832474117956,41,031,145.0
Josephine County,Oregon,76.48711494472,41,033,547.0
Klamath County,Oregon,76.0983958929304,41,035,637.0
Lake County,Oregon,77.8412656514756,41,037,96.0
Lane County,Oregon,79.0222283715955,41,039,9324.0
Lincoln County,Oregon,77.8949476870402,41,041,582.0
Linn County,Oregon,77.931853603926,41,043,1501.0
Malheur County,Oregon,77.9586161185193,41,045,486.0
Marion County,Oregon,79.2594779269319,41,047,6568.0
Morrow County,Oregon,79.5975025117159,41,049,67.0
Multnomah County,Oregon,79.4327668608598,41,051,55519.0
Polk County,Oregon,80.2613053948659,41,053,1571.0
Sherman County,Oregon,80.8709996220437,41,055,2.0
Tillamook County,Oregon,79.0225266887114,41,057,174.0
Umatilla County,Oregon,78.4055357889015,41,059,605.0
Union County,Oregon,79.1272623173035,41,061,246.0
Wallowa County,Oregon,80.147072822847,41,063,19.0
Wasco County,Oregon,77.4729719344427,41,065,226.0
Washington County,Oregon,82.452477390427,41,067,56166.0
Wheeler County,Oregon,79.2690147198928,41,069,5.0
Yamhill County,Oregon,79.8040807785057,41,071,1444.0
Adams County,Pennsylvania,79.3166168617587,42,001,727.0
Allegheny County,Pennsylvania,77.9334725495949,42,003,43520.0
Armstrong County,Pennsylvania,76.7330041551337,42,005,160.0
Beaver County,Pennsylvania,76.7741757845724,42,007,793.0
Bedford County,Pennsylvania,78.042620150623,42,009,118.0
Berks County,Pennsylvania,79.0582166592364,42,011,5848.0
Blair County,Pennsylvania,76.8147811093122,42,013,872.0
Bradford County,Pennsylvania,77.7813376473019,42,015,365.0
Bucks County,Pennsylvania,79.7695245281358,42,017,28758.0
Butler County,Pennsylvania,78.6309217778661,42,019,2142.0
Cambria County,Pennsylvania,76.2656932877615,42,021,675.0
Cameron County,Pennsylvania,78.4687338672543,42,023,21.0
Carbon County,Pennsylvania,76.6254480033453,42,025,288.0
Centre County,Pennsylvania,82.447597586655,42,027,9661.0
Chester County,Pennsylvania,81.1253060217383,42,029,25105.0
Clarion County,Pennsylvania,77.9775509887442,42,031,211.0
Clearfield County,Pennsylvania,77.6026265398808,42,033,464.0
Clinton County,Pennsylvania,78.0822911767805,42,035,277.0
Columbia County,Pennsylvania,78.3352069258367,42,037,777.0
Crawford County,Pennsylvania,77.0659474905821,42,039,360.0
Cumberland County,Pennsylvania,79.9201448938064,42,041,9723.0
Dauphin County,Pennsylvania,78.4507314316969,42,043,10697.0
Delaware County,Pennsylvania,78.3651534959719,42,045,30739.0
Elk County,Pennsylvania,78.0598272853476,42,047,137.0
Erie County,Pennsylvania,77.4959147639151,42,049,4487.0
Fayette County,Pennsylvania,75.2594485855439,42,051,270.0
Forest County,Pennsylvania,76.3931610247921,42,053,53.0
Franklin County,Pennsylvania,79.2047300628811,42,055,1526.0
Fulton County,Pennsylvania,77.6225597210443,42,057,34.0
Greene County,Pennsylvania,75.669887699931,42,059,131.0
Huntingdon County,Pennsylvania,78.7428509465571,42,061,235.0
Indiana County,Pennsylvania,78.0271388274715,42,063,941.0
Jefferson County,Pennsylvania,77.1090894675542,42,065,114.0
Juniata County,Pennsylvania,78.7783267883319,42,067,82.0
Lackawanna County,Pennsylvania,76.8047734832707,42,069,5393.0
Lancaster County,Pennsylvania,80.0326237664884,42,071,11493.0
Lawrence County,Pennsylvania,76.5430740060266,42,073,400.0
Lebanon County,Pennsylvania,78.7903729833157,42,075,1805.0
Lehigh County,Pennsylvania,79.2240540872602,42,077,11971.0
Luzerne County,Pennsylvania,76.4096978946803,42,079,3783.0
Lycoming County,Pennsylvania,78.0498665326598,42,081,704.0
McKean County,Pennsylvania,76.7288342436384,42,083,183.0
Mercer County,Pennsylvania,76.8673286369705,42,085,749.0
Mifflin County,Pennsylvania,78.0591083258182,42,087,262.0
Monroe County,Pennsylvania,78.5385719564424,42,089,3788.0
Montgomery County,Pennsylvania,80.5846011895232,42,091,60112.0
Montour County,Pennsylvania,78.3676240001011,42,093,566.0
Northampton County,Pennsylvania,79.8137408063344,42,095,8328.0
Northumberland County,Pennsylvania,77.2197592683078,42,097,323.0
Perry County,Pennsylvania,77.324245273402,42,099,166.0
Philadelphia County,Pennsylvania,75.908914485372,42,101,111487.0
Pike County,Pennsylvania,80.4591750874596,42,103,817.0
Potter County,Pennsylvania,77.8801276032897,42,105,56.0
Schuylkill County,Pennsylvania,75.7498687915052,42,107,717.0
Snyder County,Pennsylvania,80.1456944843575,42,109,297.0
Somerset County,Pennsylvania,77.2990960900099,42,111,292.0
Sullivan County,Pennsylvania,75.9792949279568,42,113,28.0
Susquehanna County,Pennsylvania,77.686534559235,42,115,160.0
Tioga County,Pennsylvania,78.3764837642916,42,117,224.0
Union County,Pennsylvania,81.6721946371522,42,119,783.0
Venango County,Pennsylvania,77.2993806355589,42,121,196.0
Warren County,Pennsylvania,77.9922830246965,42,123,209.0
Washington County,Pennsylvania,76.9998440851649,42,125,2010.0
Wayne County,Pennsylvania,77.89533319519,42,127,301.0
Westmoreland County,Pennsylvania,77.8030749729763,42,129,3093.0
Wyoming County,Pennsylvania,76.6449895027038,42,131,101.0
York County,Pennsylvania,78.7654406446848,42,133,6417.0
Bristol County,Rhode Island,80.9729112673251,44,001,1016.0
Kent County,Rhode Island,79.0773516352443,44,003,4102.0
Newport County,Rhode Island,81.4357329234189,44,005,1670.0
Providence County,Rhode Island,79.3106902697274,44,007,26302.0
Washington County,Rhode Island,80.9775072645584,44,009,2466.0
Abbeville County,South Carolina,75.9393059825353,45,001,71.0
Aiken County,South Carolina,76.3850771063812,45,003,1709.0
Allendale County,South Carolina,72.1783344964034,45,005,0.0
Anderson County,South Carolina,75.451262500467,45,007,1747.0
Bamberg County,South Carolina,73.9647779140574,45,009,63.0
Barnwell County,South Carolina,73.1867437272465,45,011,112.0
Beaufort County,South Carolina,81.8021469166054,45,013,2200.0
Berkeley County,South Carolina,77.6935185052267,45,015,4701.0
Calhoun County,South Carolina,75.8450980696117,45,017,0.0
Charleston County,South Carolina,78.3908807986508,45,019,5206.0
Cherokee County,South Carolina,73.2529346410475,45,021,356.0
Chester County,South Carolina,72.7991004489032,45,023,119.0
Chesterfield County,South Carolina,73.7412798969135,45,025,210.0
Clarendon County,South Carolina,75.5348992606419,45,027,86.0
Colleton County,South Carolina,72.3952863580736,45,029,17.0
Darlington County,South Carolina,72.749037162263,45,031,297.0
Dillon County,South Carolina,72.1404303448278,45,033,100.0
Dorchester County,South Carolina,77.8637446949951,45,035,2915.0
Edgefield County,South Carolina,78.501444402612,45,037,140.0
Fairfield County,South Carolina,73.7754517514643,45,039,62.0
Florence County,South Carolina,73.6768678199475,45,041,1808.0
Georgetown County,South Carolina,76.1138623336237,45,043,230.0
Greenville County,South Carolina,77.697963737044,45,045,10994.0
Greenwood County,South Carolina,76.0170608167355,45,047,648.0
Hampton County,South Carolina,73.6214870729734,45,049,87.0
Horry County,South Carolina,76.3924677229403,45,051,3802.0
Jasper County,South Carolina,76.9335489813775,45,053,204.0
Kershaw County,South Carolina,75.8574030527988,45,055,319.0
Lancaster County,South Carolina,77.376920161166,45,057,828.0
Laurens County,South Carolina,73.5501265529587,45,059,232.0
Lee County,South Carolina,71.9935999955051,45,061,6.0
Lexington County,South Carolina,77.4705657786103,45,063,4733.0
McCormick County,South Carolina,76.4291440744521,45,065,35.0
Marion County,South Carolina,71.4947934424649,45,067,211.0
Marlboro County,South Carolina,71.7403403361299,45,069,95.0
Newberry County,South Carolina,75.5930955028676,45,071,74.0
Oconee County,South Carolina,76.3922747303441,45,073,543.0
Orangeburg County,South Carolina,73.4890047280342,45,075,891.0
Pickens County,South Carolina,76.4384182939198,45,077,2184.0
Richland County,South Carolina,77.0372605233231,45,079,11059.0
Saluda County,South Carolina,77.078852880133,45,081,0.0
Spartanburg County,South Carolina,75.4227770048422,45,083,6712.0
Sumter County,South Carolina,74.8232639563161,45,085,1277.0
Union County,South Carolina,73.1445435001887,45,087,0.0
Williamsburg County,South Carolina,72.5854641088965,45,089,152.0
York County,South Carolina,77.4383392652603,45,091,4759.0
Aurora County,South Dakota,79.4956091252996,46,003,0.0
Beadle County,South Dakota,78.3536619497449,46,005,1687.0
Bennett County,South Dakota,72.4943653516546,46,007,11.0
Bon Homme County,South Dakota,80.0786674717386,46,009,98.0
Brookings County,South Dakota,81.2653225003709,46,011,982.0
Brown County,South Dakota,80.0138142257277,46,013,988.0
Brule County,South Dakota,78.3109428572915,46,015,17.0
Buffalo County,South Dakota,69.1510508964198,46,017,0.0
Butte County,South Dakota,77.6336369715146,46,019,0.0
Campbell County,South Dakota,82.3048976449745,46,021,0.0
Charles Mix County,South Dakota,77.0770925153734,46,023,21.0
Clark County,South Dakota,79.6671842988113,46,025,32.0
Clay County,South Dakota,79.2744403576431,46,027,342.0
Codington County,South Dakota,80.4146193833571,46,029,180.0
Corson County,South Dakota,69.9432609212552,46,031,9.0
Custer County,South Dakota,79.0772074077057,46,033,35.0
Davison County,South Dakota,78.6960366557367,46,035,18.0
Day County,South Dakota,78.9902622932998,46,037,7.0
Deuel County,South Dakota,80.5097684876653,46,039,0.0
Dewey County,South Dakota,69.540289085969,46,041,4.0
Douglas County,South Dakota,79.3517488158881,46,043,1.0
Edmunds County,South Dakota,80.2121203876838,46,045,4.0
Fall River County,South Dakota,75.180853049084,46,047,108.0
Faulk County,South Dakota,80.6056637619083,46,049,2.0
Grant County,South Dakota,79.0042652513652,46,051,8.0
Gregory County,South Dakota,77.595682352003,46,053,22.0
Haakon County,South Dakota,77.049850636142,46,055,0.0
Hamlin County,South Dakota,78.6957859373518,46,057,19.0
Hand County,South Dakota,80.2809827547282,46,059,7.0
Hanson County,South Dakota,79.2507998298529,46,061,0.0
Harding County,South Dakota,80.6174461041407,46,063,9.0
Hughes County,South Dakota,79.0892897200491,46,065,65.0
Hutchinson County,South Dakota,79.3789437585389,46,067,15.0
Hyde County,South Dakota,77.9583560527608,46,069,0.0
Jerauld County,South Dakota,79.4387368832931,46,073,0.0
Jones County,South Dakota,79.0641231747692,46,075,0.0
Kingsbury County,South Dakota,78.6787682905616,46,077,78.0
Lake County,South Dakota,80.698768585686,46,079,235.0
Lawrence County,South Dakota,80.7664848903531,46,081,234.0
Lincoln County,South Dakota,83.7070044880099,46,083,568.0
Lyman County,South Dakota,76.4565761007818,46,085,18.0
McCook County,South Dakota,77.5902884647924,46,087,0.0
McPherson County,South Dakota,79.7532048210069,46,089,14.0
Marshall County,South Dakota,80.5662953588461,46,091,1.0
Meade County,South Dakota,78.9773304946124,46,093,318.0
Mellette County,South Dakota,70.9195679992034,46,095,0.0
Miner County,South Dakota,78.353775655181,46,097,7.0
Minnehaha County,South Dakota,78.840479314597,46,099,3521.0
Moody County,South Dakota,79.9410118821606,46,101,136.0
Pennington County,South Dakota,79.4584607944179,46,103,1218.0
Perkins County,South Dakota,78.3469706683899,46,105,0.0
Potter County,South Dakota,78.5052320694827,46,107,38.0
Roberts County,South Dakota,77.1094808506446,46,109,13.0
Sanborn County,South Dakota,78.7859927258787,46,111,14.0
Shannon County,South Dakota,65.3400210661017,46,113,
Spink County,South Dakota,79.3727340541037,46,115,0.0
Stanley County,South Dakota,80.8210389747231,46,117,0.0
Sully County,South Dakota,80.8741278356465,46,119,0.0
Todd County,South Dakota,67.0880326534072,46,121,131.0
Tripp County,South Dakota,77.2923215114819,46,123,0.0
Turner County,South Dakota,78.9626446268954,46,125,0.0
Union County,South Dakota,80.7921368909553,46,127,154.0
Walworth County,South Dakota,77.1746814387322,46,129,111.0
Yankton County,South Dakota,79.3987252790124,46,135,150.0
Ziebach County,South Dakota,76.1747183218635,46,137,29.0
Jackson County,South Dakota,72.9470293099377,46,071,14.0
Anderson County,Tennessee,75.1769264200811,47,001,1043.0
Bedford County,Tennessee,74.741770894819,47,003,175.0
Benton County,Tennessee,72.4025405457426,47,005,21.0
Bledsoe County,Tennessee,76.5559512280339,47,007,43.0
Blount County,Tennessee,76.839001929273,47,009,868.0
Bradley County,Tennessee,76.3823274795627,47,011,1180.0
Campbell County,Tennessee,72.4420482664476,47,013,154.0
Cannon County,Tennessee,74.5281496181858,47,015,12.0
Carroll County,Tennessee,73.0010052077893,47,017,92.0
Carter County,Tennessee,75.4558024532222,47,019,212.0
Cheatham County,Tennessee,74.2763961929523,47,021,228.0
Chester County,Tennessee,75.7452724786127,47,023,81.0
Claiborne County,Tennessee,72.987487717369,47,025,194.0
Clay County,Tennessee,73.911005088935,47,027,35.0
Cocke County,Tennessee,72.0615621272174,47,029,0.0
Coffee County,Tennessee,74.0788260843185,47,031,502.0
Crockett County,Tennessee,74.1449087513214,47,033,22.0
Cumberland County,Tennessee,76.5459635281491,47,035,336.0
Davidson County,Tennessee,76.9247107796289,47,037,23932.0
Decatur County,Tennessee,74.1374802540998,47,039,35.0
DeKalb County,Tennessee,73.540245485845,47,041,120.0
Dickson County,Tennessee,74.6659373757499,47,043,211.0
Dyer County,Tennessee,73.5969215548812,47,045,269.0
Fayette County,Tennessee,77.2795526697482,47,047,273.0
Fentress County,Tennessee,72.807928290099,47,049,76.0
Franklin County,Tennessee,75.6608615057893,47,051,265.0
Gibson County,Tennessee,73.4003015901714,47,053,177.0
Giles County,Tennessee,74.6616239190229,47,055,169.0
Grainger County,Tennessee,73.8458017469966,47,057,69.0
Greene County,Tennessee,74.0774669880397,47,059,252.0
Grundy County,Tennessee,71.3267067950531,47,061,22.0
Hamblen County,Tennessee,74.5267663035681,47,063,614.0
Hamilton County,Tennessee,77.2680094705065,47,065,7165.0
Hancock County,Tennessee,72.1167621312042,47,067,19.0
Hardeman County,Tennessee,74.2278130297709,47,069,187.0
Hardin County,Tennessee,73.2550899256402,47,071,269.0
Hawkins County,Tennessee,74.4889832728215,47,073,280.0
Haywood County,Tennessee,74.1743548560096,47,075,15.0
Henderson County,Tennessee,74.0159641355893,47,077,47.0
Henry County,Tennessee,74.1401385280731,47,079,33.0
Hickman County,Tennessee,74.170119681438,47,081,45.0
Houston County,Tennessee,73.8101435326107,47,083,25.0
Humphreys County,Tennessee,73.8420252491232,47,085,39.0
Jackson County,Tennessee,73.9498434319583,47,087,5.0
Jefferson County,Tennessee,75.4451924353719,47,089,343.0
Johnson County,Tennessee,74.7957699973677,47,091,71.0
Knox County,Tennessee,76.3690931283795,47,093,9710.0
Lake County,Tennessee,72.3179176567691,47,095,14.0
Lauderdale County,Tennessee,73.3189825011506,47,097,110.0
Lawrence County,Tennessee,74.142382629932,47,099,187.0
Lewis County,Tennessee,74.2078968277841,47,101,319.0
Lincoln County,Tennessee,75.0449630526018,47,103,161.0
Loudon County,Tennessee,76.915340848669,47,105,331.0
McMinn County,Tennessee,74.1142761402595,47,107,302.0
McNairy County,Tennessee,73.0349136001273,47,109,35.0
Macon County,Tennessee,73.6820014792714,47,111,62.0
Madison County,Tennessee,75.867983735355,47,113,1047.0
Marion County,Tennessee,73.842462425109,47,115,117.0
Marshall County,Tennessee,75.1384108563278,47,117,139.0
Maury County,Tennessee,75.9487036939323,47,119,814.0
Meigs County,Tennessee,72.670832119886,47,121,26.0
Monroe County,Tennessee,74.5996783028746,47,123,165.0
Montgomery County,Tennessee,75.9869728409169,47,125,4194.0
Moore County,Tennessee,78.4724612353386,47,127,125.0
Morgan County,Tennessee,74.260090485339,47,129,3.0
Obion County,Tennessee,74.7308629608859,47,131,102.0
Overton County,Tennessee,73.4027972264173,47,133,62.0
Perry County,Tennessee,73.0671052424018,47,135,24.0
Pickett County,Tennessee,74.9055272946264,47,137,0.0
Polk County,Tennessee,73.5466655594121,47,139,41.0
Putnam County,Tennessee,75.9047629744465,47,141,1006.0
Rhea County,Tennessee,73.9898370939813,47,143,130.0
Roane County,Tennessee,74.6502966851924,47,145,387.0
Robertson County,Tennessee,75.4632447986764,47,147,353.0
Rutherford County,Tennessee,77.7707715200676,47,149,9230.0
Scott County,Tennessee,72.272136373893,47,151,0.0
Sequatchie County,Tennessee,75.5093982112171,47,153,0.0
Sevier County,Tennessee,75.8049671538163,47,155,734.0
Shelby County,Tennessee,75.3481920486578,47,157,23545.0
Smith County,Tennessee,74.6818492215986,47,159,13.0
Stewart County,Tennessee,74.7397868572841,47,161,120.0
Sullivan County,Tennessee,75.4887384888164,47,163,875.0
Sumner County,Tennessee,77.858447318509,47,165,2257.0
Tipton County,Tennessee,74.9352666789804,47,167,480.0
Trousdale County,Tennessee,74.1446859925103,47,169,26.0
Unicoi County,Tennessee,73.8245313813821,47,171,90.0
Union County,Tennessee,73.9277655357603,47,173,26.0
Van Buren County,Tennessee,74.0052524089531,47,175,0.0
Warren County,Tennessee,73.9238197217503,47,177,231.0
Washington County,Tennessee,75.6903579678626,47,179,2005.0
Wayne County,Tennessee,74.8686601964803,47,181,244.0
Weakley County,Tennessee,75.8646076641875,47,183,43.0
White County,Tennessee,73.8940828649312,47,185,6.0
Williamson County,Tennessee,81.7170957452507,47,187,8507.0
Wilson County,Tennessee,78.0341141360483,47,189,1982.0
Anderson County,Texas,73.2443341389649,48,001,314.0
Andrews County,Texas,75.9041651313103,48,003,37.0
Angelina County,Texas,75.6749353773363,48,005,933.0
Aransas County,Texas,75.7176514383757,48,007,500.0
Archer County,Texas,78.5768089288255,48,009,34.0
Armstrong County,Texas,76.2708355709707,48,011,0.0
Atascosa County,Texas,77.0288780657017,48,013,204.0
Austin County,Texas,78.5805481764792,48,015,58.0
Bailey County,Texas,77.8324352871385,48,017,63.0
Bandera County,Texas,79.4517306414151,48,019,47.0
Bastrop County,Texas,77.7101513044567,48,021,711.0
Baylor County,Texas,74.3929941356072,48,023,0.0
Bee County,Texas,76.4317770870053,48,025,161.0
Bell County,Texas,77.6497694310662,48,027,9738.0
Bexar County,Texas,78.2814354090988,48,029,51411.0
Blanco County,Texas,78.7562809492767,48,031,64.0
Bosque County,Texas,76.5315000144325,48,035,57.0
Bowie County,Texas,75.2033116976109,48,037,907.0
Brazoria County,Texas,78.7619351098853,48,039,21616.0
Brazos County,Texas,80.3268327268414,48,041,12927.0
Brewster County,Texas,80.8690748647635,48,043,145.0
Briscoe County,Texas,77.9110198037367,48,045,0.0
Brooks County,Texas,75.6546947144434,48,047,0.0
